Register,UE.Id,Latency,RRU.PrbTotDl,RRU.PrbTotUl,DRB.PdcpSduVolumeDL,DRB.PdcpSduVolumeUL,DRB.RlcSduDelayDl,DRB.UEThpDl,DRB.UEThpUl,Unnamed: 10,source_file,sheet_name,Iteration,Total time (sec),Time (sec),Bandwidth (kbps),Iperf bw (kbps)
537.0,1.0,1742549933861760.0,115.0,5924.0,8.0,990.0,9.08,0.0,1001.7,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
538.0,1.0,1742549934861860.0,115.0,6377.0,8.0,1038.0,9.1,397.5,1058.74,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
539.0,1.0,1742549935861810.0,65.0,7677.0,0.0,1335.0,0.78,133.0,1342.4,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
540.0,1.0,1742549936861900.0,115.0,6408.0,7.0,1119.0,8.66,0.0,1139.07,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
541.0,1.0,1742549937861960.0,111.0,6846.0,8.0,1250.0,9.14,0.0,1264.72,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
542.0,1.0,1742549938861880.0,132.0,7083.0,7.0,1415.0,8.66,837.5,1422.74,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
543.0,1.0,1742549939861920.0,50.0,10143.0,0.0,1996.0,0.7,0.0,2023.54,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
544.0,1.0,1742549940861700.0,128.0,7346.0,7.0,1415.0,8.99,0.0,1424.42,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
545.0,1.0,1742549941861770.0,158.0,6697.0,7.0,1321.0,9.06,0.0,1339.8,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
546.0,1.0,1742549942861790.0,118.0,7361.0,7.0,1438.0,8.34,690.0,1446.1,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
547.0,1.0,1742549943861760.0,55.0,9305.0,0.0,1819.0,1.02,0.0,1838.02,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
548.0,1.0,1742549944861780.0,157.0,6967.0,8.0,1333.0,9.08,0.0,1347.15,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
549.0,1.0,1742549945862030.0,133.0,6924.0,8.0,1345.0,9.14,0.0,1364.28,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
550.0,1.0,1742549946861680.0,116.0,7436.0,6.0,1484.0,6.93,226.2,1492.81,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
551.0,1.0,1742549947861750.0,86.0,8399.0,1.0,1643.0,2.52,0.0,1664.33,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
552.0,1.0,1742549948861920.0,154.0,6211.0,8.0,1238.0,9.14,0.0,1253.75,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
553.0,1.0,1742549949861990.0,138.0,5956.0,8.0,1120.0,9.18,0.0,1131.24,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
554.0,1.0,1742549950861810.0,90.0,7458.0,4.0,1267.0,4.9,460.75,1276.53,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
555.0,1.0,1742549951861980.0,116.0,6887.0,3.0,1128.0,4.42,0.0,1153.35,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
556.0,1.0,1742549952861830.0,141.0,4967.0,8.0,778.0,9.18,0.0,785.16,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
557.0,1.0,1742549953861770.0,163.0,4291.0,8.0,636.0,9.7,322.0,644.62,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
558.0,1.0,1742549954861880.0,135.0,4616.0,0.0,650.0,1.56,213.5,656.43,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
559.0,1.0,1742549955861660.0,188.0,3236.0,7.0,269.0,8.52,0.0,274.31,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
560.0,1.0,1742549956861690.0,170.0,2626.0,8.0,199.0,9.34,0.0,204.1,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
561.0,1.0,1742549957861820.0,150.0,2321.0,8.0,164.0,9.3,122.5,168.17,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
562.0,1.0,1742549958861850.0,20.0,1071.0,0.0,13.0,0.54,114.0,13.51,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
563.0,1.0,1742549959861760.0,185.0,3119.0,7.0,269.0,9.0,0.0,274.46,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
564.0,1.0,1742549960861950.0,190.0,3338.0,8.0,317.0,9.49,0.0,326.07,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
565.0,1.0,1742549961861900.0,210.0,3791.0,8.0,388.0,9.55,584.6,393.88,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
566.0,1.0,1742549962861750.0,70.0,6092.0,0.0,992.0,0.78,849.0,1005.98,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
567.0,1.0,1742549963861800.0,125.0,4421.0,7.0,659.0,8.69,0.0,673.86,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
568.0,1.0,1742549964861890.0,140.0,4983.0,7.0,778.0,9.03,0.0,792.8,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
569.0,1.0,1742549965862160.0,111.0,6118.0,7.0,1001.0,8.31,698.8,1006.94,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
570.0,1.0,1742549966862040.0,65.0,8632.0,0.0,1571.0,1.05,0.0,1596.47,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
571.0,1.0,1742549967861730.0,124.0,6093.0,8.0,1026.0,9.58,0.0,1038.62,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
572.0,1.0,1742549968861790.0,113.0,5880.0,7.0,979.0,8.94,0.0,988.98,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
573.0,1.0,1742549969861670.0,93.0,6833.0,6.0,1152.0,6.86,128.0,1160.36,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
574.0,1.0,1742549970861910.0,70.0,7919.0,1.0,1467.0,2.45,0.0,1491.33,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
575.0,1.0,1742549971862250.0,135.0,5904.0,8.0,1085.0,9.18,0.0,1088.59,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
576.0,1.0,1742549972861920.0,120.0,5839.0,8.0,931.0,9.08,0.0,953.18,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
577.0,1.0,1742549973861830.0,74.0,6062.0,4.0,1007.0,4.75,125.75,1011.7,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
578.0,1.0,1742549974861670.0,103.0,6980.0,3.0,1140.0,4.4,0.0,1164.42,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
579.0,1.0,1742549975861800.0,162.0,5910.0,8.0,1085.0,9.14,0.0,1094.22,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
580.0,1.0,1742549976861870.0,129.0,6427.0,8.0,1179.0,9.11,284.0,1195.29,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
581.0,1.0,1742549977861760.0,63.0,10545.0,0.0,2067.0,1.18,172.5,2077.25,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
582.0,1.0,1742549978861750.0,131.0,7722.0,7.0,1485.0,8.14,0.0,1510.15,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
583.0,1.0,1742549979861810.0,133.0,6938.0,8.0,1309.0,9.12,0.0,1319.91,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
584.0,1.0,1742549980861710.0,169.0,7137.0,8.0,1309.0,9.09,199.0,1323.93,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
585.0,1.0,1742549981861830.0,60.0,11049.0,0.0,2244.0,0.76,128.0,2258.17,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
586.0,1.0,1742549982861840.0,126.0,8763.0,7.0,1839.0,8.62,0.0,1864.43,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
587.0,1.0,1742549983861890.0,145.0,8093.0,8.0,1604.0,9.15,0.0,1618.86,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
588.0,1.0,1742549984862070.0,139.0,7549.0,8.0,1450.0,9.1,681.2,1459.3,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
589.0,1.0,1742549985861860.0,45.0,8779.0,0.0,1559.0,0.19,0.0,1584.43,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
590.0,1.0,1742549986861850.0,162.0,4873.0,7.0,778.0,8.98,0.0,792.26,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
591.0,1.0,1742549987861740.0,194.0,4098.0,7.0,601.0,9.1,0.0,607.37,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
592.0,1.0,1742549988862000.0,193.0,3499.0,7.0,458.0,8.5,808.6,458.74,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
593.0,1.0,1742549989861980.0,200.0,5124.0,0.0,485.0,1.7,0.0,497.96,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
594.0,1.0,1742549990861800.0,200.0,3372.0,8.0,294.0,9.99,0.0,295.27,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
595.0,1.0,1742549991861740.0,190.0,3019.0,8.0,246.0,9.46,0.0,252.22,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
596.0,1.0,1742549992861790.0,135.0,2644.0,6.0,197.0,7.38,289.2,201.01,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
597.0,1.0,1742549993861790.0,125.0,4062.0,1.0,557.0,2.27,0.0,574.46,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
598.0,1.0,1742549994861840.0,185.0,3504.0,7.0,447.0,9.22,0.0,448.14,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
599.0,1.0,1742549995861760.0,150.0,3958.0,8.0,530.0,9.29,0.0,550.67,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
600.0,1.0,1742549996861990.0,95.0,5673.0,5.0,928.0,6.74,740.4,929.8,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
601.0,1.0,1742549997861730.0,90.0,6251.0,1.0,1006.0,2.54,0.0,1031.53,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
602.0,1.0,1742549998861780.0,100.0,5883.0,8.0,979.0,9.08,0.0,988.64,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
603.0,1.0,1742549999861570.0,120.0,6263.0,8.0,1085.0,9.1,0.0,1097.57,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
604.0,1.0,1742550000861820.0,60.0,7976.0,1.0,1479.0,2.14,160.0,1486.99,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
605.0,1.0,1742550001861690.0,102.0,7479.0,6.0,1329.0,7.2,0.0,1352.34,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
606.0,1.0,1742550002861640.0,148.0,6085.0,8.0,1179.0,9.2,0.0,1190.82,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
607.0,1.0,1742550003861780.0,138.0,6318.0,7.0,1203.0,9.06,273.0,1212.69,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
608.0,1.0,1742550004861770.0,75.0,8713.0,0.0,1772.0,1.22,438.0,1786.17,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
609.0,1.0,1742550005861720.0,107.0,7597.0,7.0,1473.0,8.14,0.0,1494.88,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
610.0,1.0,1742550006861890.0,108.0,6619.0,8.0,1179.0,9.11,0.0,1198.05,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
611.0,1.0,1742550007861770.0,155.0,6151.0,8.0,1038.0,9.18,208.5,1040.51,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
612.0,1.0,1742550008861750.0,50.0,8669.0,0.0,1453.0,0.69,192.0,1468.82,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
613.0,1.0,1742550009861690.0,121.0,7338.0,7.0,1391.0,8.94,0.0,1415.06,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
614.0,1.0,1742550010861750.0,154.0,7511.0,8.0,1451.0,9.59,0.0,1464.03,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
615.0,1.0,1742550011862010.0,152.0,8161.0,7.0,1615.0,8.62,980.75,1623.76,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
616.0,1.0,1742550012861930.0,60.0,10036.0,0.0,1949.0,0.72,0.0,1970.55,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
617.0,1.0,1742550013861840.0,155.0,5644.0,8.0,884.0,9.14,0.0,902.77,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
618.0,1.0,1742550014861960.0,140.0,6135.0,8.0,1002.0,9.13,0.0,1016.46,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
619.0,1.0,1742550015861680.0,116.0,7250.0,6.0,1424.0,7.3,359.5,1427.48,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
620.0,1.0,1742550016861740.0,92.0,9758.0,1.0,1916.0,2.5,0.0,1934.87,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
621.0,1.0,1742550017861740.0,139.0,7048.0,8.0,1404.0,9.14,0.0,1421.16,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
622.0,1.0,1742550018861840.0,145.0,7217.0,8.0,1309.0,9.15,0.0,1321.43,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
623.0,1.0,1742550019861820.0,86.0,6595.0,1.0,1078.0,2.26,1281.0,1089.95,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
624.0,1.0,1742550020861850.0,209.0,4360.0,6.0,526.0,7.45,0.0,536.21,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
625.0,1.0,1742550021861730.0,197.0,3303.0,8.0,329.0,9.45,0.0,335.9,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
626.0,1.0,1742550022861840.0,190.0,3177.0,8.0,235.0,9.42,789.0,241.97,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
627.0,1.0,1742550023861900.0,80.0,2126.0,0.0,142.0,1.27,964.0,145.18,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
628.0,1.0,1742550024861740.0,220.0,3956.0,7.0,351.0,8.56,0.0,356.88,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
629.0,1.0,1742550025861800.0,205.0,3569.0,8.0,294.0,9.54,0.0,301.94,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
630.0,1.0,1742550026861870.0,200.0,3448.0,8.0,305.0,9.5,164.5,318.62,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
631.0,1.0,1742550027861600.0,75.0,5725.0,0.0,934.0,0.81,624.0,938.46,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
632.0,1.0,1742550028861680.0,130.0,6146.0,8.0,1001.0,9.14,0.0,1023.34,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
633.0,1.0,1742550029861860.0,130.0,6182.0,8.0,1014.0,9.13,0.0,1021.12,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
634.0,1.0,1742550030861820.0,111.0,6381.0,7.0,1131.0,8.66,750.5,1141.1,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
635.0,1.0,1742550031861830.0,45.0,9684.0,0.0,1890.0,0.67,0.0,1909.16,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
636.0,1.0,1742550032861840.0,133.0,6469.0,8.0,1262.0,9.14,0.0,1282.6,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
637.0,1.0,1742550033861910.0,149.0,6203.0,8.0,1215.0,9.54,0.0,1221.77,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
638.0,1.0,1742550034861760.0,91.0,7134.0,6.0,1353.0,7.2,317.2,1365.55,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
639.0,1.0,1742550035861740.0,90.0,6156.0,1.0,983.0,2.54,0.0,1006.99,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
640.0,1.0,1742550036861690.0,113.0,5991.0,8.0,1002.0,9.06,0.0,1013.54,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
641.0,1.0,1742550037861820.0,156.0,6166.0,8.0,1097.0,9.15,0.0,1104.59,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
642.0,1.0,1742550038861700.0,65.0,8495.0,1.0,1704.0,2.14,633.0,1716.49,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
643.0,1.0,1742550039861680.0,114.0,9108.0,6.0,1825.0,7.21,0.0,1850.1,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
644.0,1.0,1742550040861860.0,153.0,7575.0,8.0,1616.0,9.16,0.0,1625.74,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
645.0,1.0,1742550041861800.0,143.0,8026.0,8.0,1652.0,9.1,82.0,1670.21,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
646.0,1.0,1742550042861770.0,65.0,10674.0,0.0,2114.0,0.74,497.0,2130.03,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
647.0,1.0,1742550043861690.0,147.0,6591.0,7.0,1107.0,8.58,0.0,1132.55,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
648.0,1.0,1742550044861770.0,129.0,7476.0,8.0,1510.0,9.08,0.0,1516.94,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
649.0,1.0,1742550045861710.0,146.0,8680.0,7.0,1852.0,8.7,512.5,1864.92,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
650.0,1.0,1742550046861680.0,45.0,12583.0,0.0,2941.0,0.7,0.0,2972.5,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
651.0,1.0,1742550047861630.0,137.0,8233.0,8.0,1829.0,9.16,0.0,1838.1,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
652.0,1.0,1742550048861800.0,141.0,8193.0,8.0,1652.0,9.15,0.0,1674.45,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
653.0,1.0,1742550049862040.0,105.0,9131.0,6.0,1791.0,6.87,166.2,1800.5,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
654.0,1.0,1742550050861630.0,104.0,8286.0,1.0,1655.0,2.54,0.0,1674.11,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
655.0,1.0,1742550051861800.0,161.0,5896.0,8.0,1014.0,9.19,0.0,1030.32,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
656.0,1.0,1742550052861810.0,146.0,5379.0,8.0,908.0,9.74,0.0,913.98,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
657.0,1.0,1742550053861670.0,115.0,5599.0,4.0,901.0,4.95,213.25,912.63,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
658.0,1.0,1742550054861660.0,220.0,4590.0,3.0,443.0,5.0,0.0,451.6,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
659.0,1.0,1742550055861760.0,210.0,3891.0,7.0,341.0,9.41,0.0,349.23,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
660.0,1.0,1742550056861710.0,205.0,3720.0,7.0,353.0,9.39,0.0,361.26,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
661.0,1.0,1742550057861550.0,145.0,4417.0,1.0,582.0,2.54,860.33,589.85,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
662.0,1.0,1742550058861770.0,135.0,3855.0,6.0,538.0,7.3,0.0,555.51,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
663.0,1.0,1742550059861810.0,185.0,3606.0,8.0,447.0,9.41,0.0,450.81,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
664.0,1.0,1742550060861880.0,170.0,3725.0,8.0,471.0,9.38,370.5,480.14,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
665.0,1.0,1742550061861830.0,60.0,7277.0,0.0,1229.0,0.71,153.0,1242.11,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
666.0,1.0,1742550062861780.0,115.0,8276.0,7.0,1639.0,8.61,0.0,1656.14,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
667.0,1.0,1742550063861740.0,116.0,8275.0,7.0,1994.0,8.95,0.0,2019.4,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
668.0,1.0,1742550064861910.0,132.0,10715.0,7.0,2690.0,8.67,588.0,2701.87,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
669.0,1.0,1742550065861680.0,65.0,15995.0,0.0,4865.0,0.79,0.0,4901.2,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
670.0,1.0,1742550066861600.0,137.0,10464.0,8.0,2974.0,9.19,0.0,2993.69,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
671.0,1.0,1742550067861570.0,142.0,10722.0,7.0,3104.0,9.04,0.0,3129.54,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
672.0,1.0,1742550068861790.0,108.0,12285.0,6.0,3385.0,7.4,323.5,3404.81,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
673.0,1.0,1742550069861620.0,92.0,12562.0,1.0,3001.0,2.5,0.0,3030.74,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
674.0,1.0,1742550070861700.0,156.0,9147.0,8.0,2136.0,9.16,0.0,2150.81,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
675.0,1.0,1742550071861730.0,133.0,8695.0,8.0,2147.0,9.14,0.0,2168.55,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
676.0,1.0,1742550072861910.0,76.0,12394.0,1.0,3073.0,2.18,805.33,3090.67,,20250321_11.17.57_KPM_vs_iper3_1000ms_05_weeks.xlsx,KPM Metrics,,,,,
